Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;ES;SERRA;DMA DISTRIBUIDORA S/A; 01.928.075/0184-90;RODOVIA GOVERNADOR MARIO COVAS;4324;KM    265   POSTO;PLANALTO DE CARAPINA;29162-702;ETANOL;11/09/2024;4,15;;R$ / litro;BRANCA
S;RS;VACARIA;S S COMERCIO DE COMBUSTIVEIS SA; 01.991.461/0039-09;RUA INACIA VIEIRA;1247;;SANTA TEREZINHA;95201-016;GASOLINA;11/09/2024;6,15;;R$ / litro;IPIRANGA
S;RS;VACARIA;S S COMERCIO DE COMBUSTIVEIS SA; 01.991.461/0039-09;RUA INACIA VIEIRA;1247;;SANTA TEREZINHA;95201-016;GASOLINA ADITIVADA;11/09/2024;6,35;;R$ / litro;IPIRANGA
CO;MT;RONDONOPOLIS;AUTOPOSTO DE COMBUSTIVEIS MASP CORREA LTDA; 32.251.116/0001-90;RUA FERNANDO CORREA DA COSTA;1553;LOTE  9 B                 QUADRA40;CENTRO;78700-100;GASOLINA;11/09/2024;6,19;;R$ / litro;IPIRANGA
CO;MT;RONDONOPOLIS;AUTOPOSTO DE COMBUSTIVEIS MASP CORREA LTDA; 32.251.116/0001-90;RUA FERNANDO CORREA DA COSTA;1553;LOTE  9 B                 QUADRA40;CENTRO;78700-100;GASOLINA ADITIVADA;11/09/2024;6,49;;R$ / litro;IPIRANGA
CO;MT;RONDONOPOLIS;AUTOPOSTO DE COMBUSTIVEIS MASP CORREA LTDA; 32.251.116/0001-90;RUA FERNANDO CORREA DA COSTA;1553;LOTE  9 B                 QUADRA40;CENTRO;78700-100;ETANOL;11/09/2024;3,99;;R$ / litro;IPIRANGA
S;RS;CANOAS;CENTRO DE CONVENIENCIAS FALEIRO LTDA; 01.552.252/0005-10;AVENIDA GETULIO VARGAS;1623;;NITEROI;92120-024;GASOLINA;09/09/2024;6,09;;R$ / litro;RAIZEN
S;RS;CANOAS;CENTRO DE CONVENIENCIAS FALEIRO LTDA; 01.552.252/0005-10;AVENIDA GETULIO VARGAS;1623;;NITEROI;92120-024;GASOLINA ADITIVADA;09/09/2024;6,39;;R$ / litro;RAIZEN
SE;SP;SAO CAETANO DO SUL;AUTO POSTO ESTADAO 1000 LTDA; 34.994.247/0001-92;RUA MERCURIO;30;;PROSPERIDADE;09550-500;GASOLINA;09/09/2024;5,67;;R$ / litro;BRANCA
SE;SP;SAO CAETANO DO SUL;AUTO POSTO ESTADAO 1000 LTDA; 34.994.247/0001-92;RUA MERCURIO;30;;PROSPERIDADE;09550-500;GASOLINA ADITIVADA;09/09/2024;5,87;;R$ / litro;BRANCA
SE;SP;SAO CAETANO DO SUL;AUTO POSTO ESTADAO 1000 LTDA; 34.994.247/0001-92;RUA MERCURIO;30;;PROSPERIDADE;09550-500;ETANOL;09/09/2024;3,67;;R$ / litro;BRANCA
SE;SP;MOCOCA;LAGO AZUL COMBUSTIVEIS LTDA; 38.441.455/0001-15;RUA SENADOR JOSE ERMIRIO DE MORAES;670;;JARDIM LAVINIA;13738-300;GASOLINA;11/09/2024;6,12;;R$ / litro;BRANCA
SE;SP;MOCOCA;LAGO AZUL COMBUSTIVEIS LTDA; 38.441.455/0001-15;RUA SENADOR JOSE ERMIRIO DE MORAES;670;;JARDIM LAVINIA;13738-300;ETANOL;11/09/2024;4,12;;R$ / litro;BRANCA
NE;MA;SAO JOSE DE RIBAMAR;L S COMERCIO E SERVICOS LTDA; 12.125.791/0011-37;ENTRADA DA MATA;1;QUADRAK;MAIOBINHA;65110-000;GASOLINA;11/09/2024;5,68;;R$ / litro;SABBÁ
NE;MA;SAO JOSE DE RIBAMAR;L S COMERCIO E SERVICOS LTDA; 12.125.791/0011-37;ENTRADA DA MATA;1;QUADRAK;MAIOBINHA;65110-000;GASOLINA ADITIVADA;11/09/2024;6,19;;R$ / litro;SABBÁ
NE;MA;SAO JOSE DE RIBAMAR;L S COMERCIO E SERVICOS LTDA; 12.125.791/0011-37;ENTRADA DA MATA;1;QUADRAK;MAIOBINHA;65110-000;ETANOL;11/09/2024;4,59;;R$ / litro;SABBÁ
S;RS;SAO LUIZ GONZAGA;SABRINA GODOIS GABERT EIRELI; 35.499.069/0001-96;RUA EDMAR FABRICIO;2051;;CENTRO;97800-000;GASOLINA;09/09/2024;6,14;;R$ / litro;VIBRA
S;RS;SAO LUIZ GONZAGA;SABRINA GODOIS GABERT EIRELI; 35.499.069/0001-96;RUA EDMAR FABRICIO;2051;;CENTRO;97800-000;GASOLINA ADITIVADA;09/09/2024;6,19;;R$ / litro;VIBRA
NE;BA;SENHOR DO BONFIM;SAUDI COMBUSTIVEIS LTDA; 10.957.417/0001-09;RUA BARAO DO COTEGIPE;190;;CENTRO;48970-000;GASOLINA;10/09/2024;6,46;;R$ / litro;BRANCA
NE;BA;SENHOR DO BONFIM;SAUDI COMBUSTIVEIS LTDA; 10.957.417/0001-09;RUA BARAO DO COTEGIPE;190;;CENTRO;48970-000;GASOLINA ADITIVADA;10/09/2024;6,46;;R$ / litro;BRANCA
NE;BA;SENHOR DO BONFIM;SAUDI COMBUSTIVEIS LTDA; 10.957.417/0001-09;RUA BARAO DO COTEGIPE;190;;CENTRO;48970-000;ETANOL;10/09/2024;4,66;;R$ / litro;BRANCA
S;PR;TOLEDO;AUTO POSTO TOLEDO LTDA; 39.500.290/0001-78;AVENIDA NOSSA SENHORA DE FATIMA;490;;JARDIM PORTO ALEGRE;85906-230;GASOLINA;09/09/2024;5,89;;R$ / litro;BRANCA
S;PR;TOLEDO;AUTO POSTO TOLEDO LTDA; 39.500.290/0001-78;AVENIDA NOSSA SENHORA DE FATIMA;490;;JARDIM PORTO ALEGRE;85906-230;ETANOL;09/09/2024;3,89;;R$ / litro;BRANCA
NE;CE;IGUATU;JOSE GRASUENE DE ARAUJO LTDA; 25.147.076/0004-18;RUA JOSE DE ALENCAR;570;;CENTRO;63500-102;GASOLINA;09/09/2024;6,55;;R$ / litro;BRANCA
NE;CE;IGUATU;JOSE GRASUENE DE ARAUJO LTDA; 25.147.076/0004-18;RUA JOSE DE ALENCAR;570;;CENTRO;63500-102;GASOLINA ADITIVADA;09/09/2024;6,55;;R$ / litro;BRANCA
NE;CE;IGUATU;JOSE GRASUENE DE ARAUJO LTDA; 25.147.076/0004-18;RUA JOSE DE ALENCAR;570;;CENTRO;63500-102;ETANOL;09/09/2024;4,99;;R$ / litro;BRANCA
S;RS;ESTEIO;PETROGAMA COMERCIO DE COMBUSTIVEIS LTDA; 31.621.496/0001-44;AVENIDA PRESIDENTE VARGAS;3224;;SAO SEBASTIAO;93265-226;GASOLINA;10/09/2024;6,13;;R$ / litro;BRANCA
S;RS;ESTEIO;PETROGAMA COMERCIO DE COMBUSTIVEIS LTDA; 31.621.496/0001-44;AVENIDA PRESIDENTE VARGAS;3224;;SAO SEBASTIAO;93265-226;ETANOL;10/09/2024;4,39;;R$ / litro;BRANCA
S;PR;CASCAVEL;AUTO POSTO PRA FRENTE BRASIL LTDA; 04.868.412/0009-56;RUA CARLOS GOMES;2929;;PARQUE SAO PAULO;85803-000;GASOLINA;09/09/2024;6,29;;R$ / litro;RAIZEN
S;PR;CASCAVEL;AUTO POSTO PRA FRENTE BRASIL LTDA; 04.868.412/0009-56;RUA CARLOS GOMES;2929;;PARQUE SAO PAULO;85803-000;GASOLINA ADITIVADA;09/09/2024;6,59;;R$ / litro;RAIZEN
S;PR;CASCAVEL;AUTO POSTO PRA FRENTE BRASIL LTDA; 04.868.412/0009-56;RUA CARLOS GOMES;2929;;PARQUE SAO PAULO;85803-000;ETANOL;09/09/2024;4,19;;R$ / litro;RAIZEN
S;SC;CACADOR;AUTO POSTO VIA CENTER COMERCIO DE COMBUSTIVEIS LTDA; 37.259.863/0001-98;RUA DOUTOR ALTAMIRO GUIMARAES;63;;CENTRO;89500-025;GASOLINA;10/09/2024;5,98;;R$ / litro;BRANCA
S;SC;CACADOR;AUTO POSTO VIA CENTER COMERCIO DE COMBUSTIVEIS LTDA; 37.259.863/0001-98;RUA DOUTOR ALTAMIRO GUIMARAES;63;;CENTRO;89500-025;GASOLINA ADITIVADA;10/09/2024;5,98;;R$ / litro;BRANCA
SE;SP;PARAGUACU PAULISTA;REDE ALSAN PARAGUACU PAULISTA LTDA; 35.343.950/0001-01;RODOVIA SP-284;S/N;KM    483;AREA RURAL DE SAPEZAL;19729-899;GASOLINA;11/09/2024;5,99;;R$ / litro;IPIRANGA
SE;SP;PARAGUACU PAULISTA;REDE ALSAN PARAGUACU PAULISTA LTDA; 35.343.950/0001-01;RODOVIA SP-284;S/N;KM    483;AREA RURAL DE SAPEZAL;19729-899;ETANOL;11/09/2024;3,99;;R$ / litro;IPIRANGA
NE;BA;JACOBINA;POSTO DE COMBUSTIVEIS MODELO LTDA; 27.814.022/0001-41;RUA REINALDO JACOBINA VIEIRA;SN;;PERU;44700-000;GASOLINA;10/09/2024;6,09;;R$ / litro;BRANCA
NE;BA;JACOBINA;POSTO DE COMBUSTIVEIS MODELO LTDA; 27.814.022/0001-41;RUA REINALDO JACOBINA VIEIRA;SN;;PERU;44700-000;GASOLINA ADITIVADA;10/09/2024;6,09;;R$ / litro;BRANCA
NE;BA;JACOBINA;POSTO DE COMBUSTIVEIS MODELO LTDA; 27.814.022/0001-41;RUA REINALDO JACOBINA VIEIRA;SN;;PERU;44700-000;ETANOL;10/09/2024;4,61;;R$ / litro;BRANCA
SE;SP;RIBEIRAO PRETO;POSTO MANACA DE RIBEIRAO PRETO LTDA; 37.744.742/0001-31;RUA VISCONDE DE INHAUMA;930;;CENTRO;14010-100;GASOLINA;09/09/2024;5,95;;R$ / litro;BRANCA
SE;SP;RIBEIRAO PRETO;POSTO MANACA DE RIBEIRAO PRETO LTDA; 37.744.742/0001-31;RUA VISCONDE DE INHAUMA;930;;CENTRO;14010-100;GASOLINA ADITIVADA;09/09/2024;6,05;;R$ / litro;BRANCA
SE;SP;RIBEIRAO PRETO;POSTO MANACA DE RIBEIRAO PRETO LTDA; 37.744.742/0001-31;RUA VISCONDE DE INHAUMA;930;;CENTRO;14010-100;ETANOL;09/09/2024;3,95;;R$ / litro;BRANCA
S;PR;COLOMBO;AUTO POSTO RIO VERDE LTDA; 25.390.970/0001-71;AVENIDA ARGENTINA;324;;RIO VERDE;83405-420;GASOLINA;12/09/2024;6,39;;R$ / litro;IPIRANGA
S;PR;COLOMBO;AUTO POSTO RIO VERDE LTDA; 25.390.970/0001-71;AVENIDA ARGENTINA;324;;RIO VERDE;83405-420;ETANOL;12/09/2024;4,69;;R$ / litro;IPIRANGA
NE;CE;ICO;AUTO POSTO BASTOS LTDA; 36.081.045/0001-85;RUA PADRE JOSE ALVES DE MACEDO;1076;;ALTO DOS BASTOS;63430-000;GASOLINA;12/09/2024;6,49;;R$ / litro;BRANCA
NE;CE;ICO;AUTO POSTO BASTOS LTDA; 36.081.045/0001-85;RUA PADRE JOSE ALVES DE MACEDO;1076;;ALTO DOS BASTOS;63430-000;ETANOL;12/09/2024;5,45;;R$ / litro;BRANCA
S;RS;PORTO ALEGRE;SIM REDE DE POSTOS LTDA; 07.473.735/0173-19;AVENIDA ASSIS BRASIL;8703;;SARANDI;91140-001;GASOLINA;10/09/2024;6,19;;R$ / litro;VIBRA
S;RS;PORTO ALEGRE;SIM REDE DE POSTOS LTDA; 07.473.735/0173-19;AVENIDA ASSIS BRASIL;8703;;SARANDI;91140-001;GASOLINA ADITIVADA;10/09/2024;6,39;;R$ / litro;VIBRA
NE;PE;SERRA TALHADA;POSTO DE COMBUSTIVEIS AUTO SERTAO LTDA; 23.908.091/0001-63;AVENIDA LUIZ GONZAGA MAGALHAES;400;;JOSE TOME DE SOUZA RAMOS;56909-475;GASOLINA;11/09/2024;6,29;;R$ / litro;FAN
NE;PE;SERRA TALHADA;POSTO DE COMBUSTIVEIS AUTO SERTAO LTDA; 23.908.091/0001-63;AVENIDA LUIZ GONZAGA MAGALHAES;400;;JOSE TOME DE SOUZA RAMOS;56909-475;GASOLINA ADITIVADA;11/09/2024;6,29;;R$ / litro;FAN
SE;SP;MOCOCA;AUTO POSTO MOCOQUINHA EIRELI; 37.244.733/0001-81;AVENIDA PRESIDENTE CASTELO BRANCO;207;;JARDIM SAO FRANCISCO;13734-350;GASOLINA;10/09/2024;6,12;;R$ / litro;BRANCA
SE;SP;MOCOCA;AUTO POSTO MOCOQUINHA EIRELI; 37.244.733/0001-81;AVENIDA PRESIDENTE CASTELO BRANCO;207;;JARDIM SAO FRANCISCO;13734-350;ETANOL;10/09/2024;4,12;;R$ / litro;BRANCA
S;RS;SAO GABRIEL;POSTO BATOVI COMERCIAL - RS COMBUSTIVEIS E DERIVADOS LTDA; 07.004.809/0002-11;RUA MAURICIO CARDOSO;69;;CENTRO;97300-154;GASOLINA;12/09/2024;6,34;;R$ / litro;IPIRANGA
S;RS;SAO GABRIEL;POSTO BATOVI COMERCIAL - RS COMBUSTIVEIS E DERIVADOS LTDA; 07.004.809/0002-11;RUA MAURICIO CARDOSO;69;;CENTRO;97300-154;GASOLINA ADITIVADA;12/09/2024;6,49;;R$ / litro;IPIRANGA
NE;PB;SOUSA;DESI COMERCIO DE COMBUSTIVEIS LTDA; 27.189.929/0001-67;RUA DOUTOR CARLOS PIRES DE SA;31;;CENTRO;58800-280;GASOLINA;10/09/2024;5,89;;R$ / litro;IPIRANGA
N;AM;MANACAPURU;M.M. P. COSTA EIRELI; 22.655.899/0002-02;BOULEVARD PEDRO RATTES;978;;SAO JOSE;69400-800;GASOLINA;12/09/2024;6,87;;R$ / litro;EQUADOR
N;AM;MANACAPURU;M.M. P. COSTA EIRELI; 22.655.899/0002-02;BOULEVARD PEDRO RATTES;978;;SAO JOSE;69400-800;GASOLINA ADITIVADA;12/09/2024;6,9;;R$ / litro;EQUADOR
NE;CE;ICO;AUTO POSTO DE COMBUSTIVEL GRIGORIO - EIRELI; 34.460.057/0001-95;RODOVIA CE 282 DE ICO A IGUATU;2098;KM    5;CONJUNTO GAMA;63430-000;ETANOL;12/09/2024;5,19;;R$ / litro;VIBRA
NE;CE;ICO;AUTO POSTO DE COMBUSTIVEL GRIGORIO - EIRELI; 34.460.057/0001-95;RODOVIA CE 282 DE ICO A IGUATU;2098;KM    5;CONJUNTO GAMA;63430-000;GASOLINA;12/09/2024;6,39;;R$ / litro;VIBRA
NE;CE;ICO;AUTO POSTO DE COMBUSTIVEL GRIGORIO - EIRELI; 34.460.057/0001-95;RODOVIA CE 282 DE ICO A IGUATU;2098;KM    5;CONJUNTO GAMA;63430-000;GASOLINA ADITIVADA;12/09/2024;6,49;;R$ / litro;VIBRA
SE;MG;CONTAGEM;DMA DISTRIBUIDORA S/A; 01.928.075/0186-51;RODOVIA BR-381;3700;KM    3.5 POSTO;RIACHO DAS PEDRAS;32280-680;GASOLINA;12/09/2024;6,19;;R$ / litro;VIBRA
SE;MG;CONTAGEM;DMA DISTRIBUIDORA S/A; 01.928.075/0186-51;RODOVIA BR-381;3700;KM    3.5 POSTO;RIACHO DAS PEDRAS;32280-680;GASOLINA ADITIVADA;12/09/2024;6,19;;R$ / litro;VIBRA
SE;MG;CONTAGEM;DMA DISTRIBUIDORA S/A; 01.928.075/0186-51;RODOVIA BR-381;3700;KM    3.5 POSTO;RIACHO DAS PEDRAS;32280-680;ETANOL;12/09/2024;4,39;;R$ / litro;VIBRA
NE;BA;BRUMADO;R J COMERCIO DE COMBUSTIVEL E LUBRIFICANTES LTDA; 39.452.944/0001-35;AVENIDA LINDOLFO AZEVEDO BRITO;518;;FELICIANO PEREIRA SANTOS;46100-000;GASOLINA;09/09/2024;6,26;;R$ / litro;RAIZEN
NE;BA;BRUMADO;R J COMERCIO DE COMBUSTIVEL E LUBRIFICANTES LTDA; 39.452.944/0001-35;AVENIDA LINDOLFO AZEVEDO BRITO;518;;FELICIANO PEREIRA SANTOS;46100-000;GASOLINA ADITIVADA;09/09/2024;6,26;;R$ / litro;RAIZEN
NE;BA;BRUMADO;R J COMERCIO DE COMBUSTIVEL E LUBRIFICANTES LTDA; 39.452.944/0001-35;AVENIDA LINDOLFO AZEVEDO BRITO;518;;FELICIANO PEREIRA SANTOS;46100-000;ETANOL;09/09/2024;4,69;;R$ / litro;RAIZEN
SE;MG;CAMPO BELO;AUTO POSTO TUPY CAMPO BELO LTDA; 40.165.592/0001-16;AVENIDA AFONSO PENA;423;;CENTRO;37270-000;GASOLINA;11/09/2024;6,19;;R$ / litro;RAIZEN
SE;MG;CAMPO BELO;AUTO POSTO TUPY CAMPO BELO LTDA; 40.165.592/0001-16;AVENIDA AFONSO PENA;423;;CENTRO;37270-000;GASOLINA ADITIVADA;11/09/2024;6,39;;R$ / litro;RAIZEN
SE;MG;CAMPO BELO;AUTO POSTO TUPY CAMPO BELO LTDA; 40.165.592/0001-16;AVENIDA AFONSO PENA;423;;CENTRO;37270-000;ETANOL;11/09/2024;4,39;;R$ / litro;RAIZEN
NE;CE;ICO;FRANCISCO CHARLES LIMA NERI; 05.368.755/0003-29;AVENIDA NOGUEIRA ACIOLY;1345;;CENTRO;63430-000;GASOLINA;12/09/2024;6,28;;R$ / litro;BRANCA
NE;CE;ICO;FRANCISCO CHARLES LIMA NERI; 05.368.755/0003-29;AVENIDA NOGUEIRA ACIOLY;1345;;CENTRO;63430-000;GASOLINA ADITIVADA;12/09/2024;6,28;;R$ / litro;BRANCA
NE;CE;ICO;FRANCISCO CHARLES LIMA NERI; 05.368.755/0003-29;AVENIDA NOGUEIRA ACIOLY;1345;;CENTRO;63430-000;ETANOL;12/09/2024;4,98;;R$ / litro;BRANCA
S;RS;IJUI;SIM REDE DE POSTOS LTDA; 07.473.735/0167-70;RODOVIA BR 285;S/N;KM    462;INTERIOR;98700-000;GASOLINA;11/09/2024;5,89;;R$ / litro;BRANCA
S;RS;IJUI;SIM REDE DE POSTOS LTDA; 07.473.735/0167-70;RODOVIA BR 285;S/N;KM    462;INTERIOR;98700-000;GASOLINA ADITIVADA;11/09/2024;6,09;;R$ / litro;BRANCA
N;PA;CASTANHAL;POSTO ICCAR LTDA; 02.280.133/0069-82;AVENIDA BARAO DO RIO BRANCO;SN;;NOVA OLINDA;68742-000;GASOLINA;10/09/2024;5,56;;R$ / litro;BRANCA
S;RS;SANTA CRUZ DO SUL;POSTO DE COMBUSTIVEIS MALHEIROS EIRELI; 34.368.010/0002-87;RUA SAO JOSE;2072;;SENAI;96845-106;GASOLINA;11/09/2024;6,19;;R$ / litro;CHARRUA
S;RS;SANTA CRUZ DO SUL;POSTO DE COMBUSTIVEIS MALHEIROS EIRELI; 34.368.010/0002-87;RUA SAO JOSE;2072;;SENAI;96845-106;GASOLINA ADITIVADA;11/09/2024;6,19;;R$ / litro;CHARRUA
S;RS;SANTA CRUZ DO SUL;POSTO DE COMBUSTIVEIS MALHEIROS EIRELI; 34.368.010/0002-87;RUA SAO JOSE;2072;;SENAI;96845-106;ETANOL;11/09/2024;4,59;;R$ / litro;CHARRUA
NE;CE;ICO;A . F. DE OLIVEIRA JUNIOR; 33.656.846/0001-33;RUA MONSENHOR FROTA;430;;CENTRO;63430-000;GASOLINA;12/09/2024;6,49;;R$ / litro;VIBRA
NE;CE;ICO;A . F. DE OLIVEIRA JUNIOR; 33.656.846/0001-33;RUA MONSENHOR FROTA;430;;CENTRO;63430-000;GASOLINA ADITIVADA;12/09/2024;6,49;;R$ / litro;VIBRA
NE;CE;ICO;A . F. DE OLIVEIRA JUNIOR; 33.656.846/0001-33;RUA MONSENHOR FROTA;430;;CENTRO;63430-000;ETANOL;12/09/2024;5,29;;R$ / litro;VIBRA
NE;PB;SOUSA;POSTO DE COMBUSTIVEIS E LUBRIFICANTES SILVEIRAO II EIRELI; 31.366.593/0001-38;AVENIDA JOSE GADELHA DE OLIVEIRA;100;LOTE  01                  QUADRA80;JARDIM SORRILANDIA II;58805-280;GASOLINA;09/09/2024;6,25;;R$ / litro;BRANCA
NE;PB;SOUSA;POSTO DE COMBUSTIVEIS E LUBRIFICANTES SILVEIRAO II EIRELI; 31.366.593/0001-38;AVENIDA JOSE GADELHA DE OLIVEIRA;100;LOTE  01                  QUADRA80;JARDIM SORRILANDIA II;58805-280;GASOLINA ADITIVADA;09/09/2024;6,25;;R$ / litro;BRANCA
S;SC;BRUSQUE;AUTO POSTO R&R CENTRO II LTDA; 37.816.817/0001-42;RUA PEDRO WERNER;100;;CENTRO II;88354-000;GASOLINA;09/09/2024;6,32;;R$ / litro;VIBRA
S;SC;BRUSQUE;AUTO POSTO R&R CENTRO II LTDA; 37.816.817/0001-42;RUA PEDRO WERNER;100;;CENTRO II;88354-000;GASOLINA ADITIVADA;09/09/2024;6,47;;R$ / litro;VIBRA
S;SC;BRUSQUE;AUTO POSTO R&R CENTRO II LTDA; 37.816.817/0001-42;RUA PEDRO WERNER;100;;CENTRO II;88354-000;ETANOL;09/09/2024;4,69;;R$ / litro;VIBRA
SE;SP;CACAPAVA;POSTO SOL DA DUTRA LTDA.; 06.012.414/0007-02;RUA VEREADOR GERALDO NOGUEIRA DA SILVA;1313;KM    130 SENTIDO NORTE;BAIRRO DO GRAMA;12286-285;GASOLINA;09/09/2024;5,69;;R$ / litro;VIBRA
SE;SP;CACAPAVA;POSTO SOL DA DUTRA LTDA.; 06.012.414/0007-02;RUA VEREADOR GERALDO NOGUEIRA DA SILVA;1313;KM    130 SENTIDO NORTE;BAIRRO DO GRAMA;12286-285;GASOLINA ADITIVADA;09/09/2024;5,84;;R$ / litro;VIBRA
SE;SP;CACAPAVA;POSTO SOL DA DUTRA LTDA.; 06.012.414/0007-02;RUA VEREADOR GERALDO NOGUEIRA DA SILVA;1313;KM    130 SENTIDO NORTE;BAIRRO DO GRAMA;12286-285;ETANOL;09/09/2024;3,99;;R$ / litro;VIBRA
CO;MT;RONDONOPOLIS;AUTOPOSTO DE COMBUSTIVEIS MASP DOM PEDRO LTDA; 32.251.135/0001-16;RUA DOM PEDRO II;1139;QUADRA34                  LOTE  01;CENTRO;78700-220;GASOLINA;11/09/2024;6,19;;R$ / litro;IPIRANGA
CO;MT;RONDONOPOLIS;AUTOPOSTO DE COMBUSTIVEIS MASP DOM PEDRO LTDA; 32.251.135/0001-16;RUA DOM PEDRO II;1139;QUADRA34                  LOTE  01;CENTRO;78700-220;GASOLINA ADITIVADA;11/09/2024;6,49;;R$ / litro;IPIRANGA
CO;MT;RONDONOPOLIS;AUTOPOSTO DE COMBUSTIVEIS MASP DOM PEDRO LTDA; 32.251.135/0001-16;RUA DOM PEDRO II;1139;QUADRA34                  LOTE  01;CENTRO;78700-220;ETANOL;11/09/2024;3,99;;R$ / litro;IPIRANGA
SE;MG;TIMOTEO;COMERCIAL DE COMBUSTIVEIS CENTRO SUL EIRELI; 37.414.648/0001-14;AVENIDA ACESITA;3705;SALA  01;CENTRO SUL;35182-031;GASOLINA;12/09/2024;6,35;;R$ / litro;ALE
SE;MG;TIMOTEO;COMERCIAL DE COMBUSTIVEIS CENTRO SUL EIRELI; 37.414.648/0001-14;AVENIDA ACESITA;3705;SALA  01;CENTRO SUL;35182-031;ETANOL;12/09/2024;4,45;;R$ / litro;ALE
NE;BA;JUAZEIRO;AUTO POSTO ESMERALDAS LTDA; 30.132.108/0001-07;AVENIDA DOUTOR ADOLFO VIANA;0;QUADRA030                 LOTE  0498;ALTO DA MARAVILHA;48900-371;GASOLINA;11/09/2024;6,63;;R$ / litro;TEMAPE
NE;BA;JUAZEIRO;AUTO POSTO ESMERALDAS LTDA; 30.132.108/0001-07;AVENIDA DOUTOR ADOLFO VIANA;0;QUADRA030                 LOTE  0498;ALTO DA MARAVILHA;48900-371;GASOLINA ADITIVADA;11/09/2024;6,63;;R$ / litro;TEMAPE
NE;BA;JUAZEIRO;AUTO POSTO ESMERALDAS LTDA; 30.132.108/0001-07;AVENIDA DOUTOR ADOLFO VIANA;0;QUADRA030                 LOTE  0498;ALTO DA MARAVILHA;48900-371;ETANOL;11/09/2024;4,45;;R$ / litro;TEMAPE
SE;RJ;CAMPOS DOS GOYTACAZES;POSTO TIMBOZAO DE CAMPOS LTDA; 27.469.670/0001-08;AVENIDA ALBERTO TORRES;214;;PARQUE LEOPOLDINA;28053-587;GASOLINA;11/09/2024;6,49;;R$ / litro;VIBRA
SE;RJ;CAMPOS DOS GOYTACAZES;POSTO TIMBOZAO DE CAMPOS LTDA; 27.469.670/0001-08;AVENIDA ALBERTO TORRES;214;;PARQUE LEOPOLDINA;28053-587;GASOLINA ADITIVADA;11/09/2024;6,59;;R$ / litro;VIBRA
SE;RJ;NOVA FRIBURGO;F.MURY DESIGN PROPAGANDA E PUBLICIDADE LTDA; 07.707.130/0002-99;ESTRADA FRIBURGO AMPARO;15604;LP N 0130/2018            LP N 0440/2019;CHACARA PARAISO;28605-520;GASOLINA;09/09/2024;6,68;;R$ / litro;VIBRA
SE;RJ;NOVA FRIBURGO;F.MURY DESIGN PROPAGANDA E PUBLICIDADE LTDA; 07.707.130/0002-99;ESTRADA FRIBURGO AMPARO;15604;LP N 0130/2018            LP N 0440/2019;CHACARA PARAISO;28605-520;GASOLINA ADITIVADA;09/09/2024;6,88;;R$ / litro;VIBRA
SE;RJ;NOVA FRIBURGO;F.MURY DESIGN PROPAGANDA E PUBLICIDADE LTDA; 07.707.130/0002-99;ESTRADA FRIBURGO AMPARO;15604;LP N 0130/2018            LP N 0440/2019;CHACARA PARAISO;28605-520;ETANOL;09/09/2024;4,85;;R$ / litro;VIBRA
SE;SP;LORENA;HURACAN AUTO POSTO LTDA; 39.952.685/0001-01;AVENIDA DOUTOR PEIXOTO DE CASTRO;2030;;CRUZ;12606-580;GASOLINA;12/09/2024;5,99;;R$ / litro;IPIRANGA
SE;SP;LORENA;HURACAN AUTO POSTO LTDA; 39.952.685/0001-01;AVENIDA DOUTOR PEIXOTO DE CASTRO;2030;;CRUZ;12606-580;GASOLINA ADITIVADA;12/09/2024;6,09;;R$ / litro;IPIRANGA
SE;SP;LORENA;HURACAN AUTO POSTO LTDA; 39.952.685/0001-01;AVENIDA DOUTOR PEIXOTO DE CASTRO;2030;;CRUZ;12606-580;ETANOL;12/09/2024;3,99;;R$ / litro;IPIRANGA
SE;MG;FORMIGA;ABC DISTRIBUICAO DE PETROLEO LTDA; 13.117.591/0007-19;AVENIDA TABELIAO JUCA ALMEIDA;511;;QUINZINHO;35570-200;GASOLINA;12/09/2024;6,09;;R$ / litro;BRANCA
SE;MG;FORMIGA;ABC DISTRIBUICAO DE PETROLEO LTDA; 13.117.591/0007-19;AVENIDA TABELIAO JUCA ALMEIDA;511;;QUINZINHO;35570-200;GASOLINA ADITIVADA;12/09/2024;6,09;;R$ / litro;BRANCA
SE;MG;FORMIGA;ABC DISTRIBUICAO DE PETROLEO LTDA; 13.117.591/0007-19;AVENIDA TABELIAO JUCA ALMEIDA;511;;QUINZINHO;35570-200;ETANOL;12/09/2024;4,09;;R$ / litro;BRANCA
N;PA;MARABA;AUTO POSTO FLIP LTDA; 41.276.094/0001-03;RUA MIGUEL DAVI;339;QUADRAA 04;NOVO HORIZONTE;68503-000;GASOLINA;11/09/2024;6,19;;R$ / litro;IPIRANGA
N;PA;MARABA;AUTO POSTO FLIP LTDA; 41.276.094/0001-03;RUA MIGUEL DAVI;339;QUADRAA 04;NOVO HORIZONTE;68503-000;ETANOL;11/09/2024;4,69;;R$ / litro;IPIRANGA
